RatingID	facility_id	OwnerID	ActivityDate	Fine	score
R13045	FA0058784	OW0007535	2019-05-16	408	94
R60272	FA0243840	OW0007536	2019-09-02	174	94
R50886	FA0004877	OW0007537	2020-11-10	415	96
R14268	FA0015059	OW0007538	2018-04-27	320	96
R40045	FA0062862	OW0007539	2018-07-24	336	96
R40126	FA0242916	OW0007540	2019-07-01	436	96
R49081	FA0019271	OW0007541	2019-09-15	328	96
R58382	FA0180813	OW0007542	2020-10-17	412	96
R20384	FA0165543	OW0007543	2020-06-01	415	96
R73969	FA0006078	OW0007544	2019-05-21	289	94
R77758	FA0029602	OW0007545	2019-07-20	399	94
R67469	FA0137443	OW0007546	2020-06-22	291	94
R37912	FA0020062	OW0007547	2018-11-11	439	94
R41936	FA0172140	OW0007548	2018-08-20	192	98
R35136	FA0242471	OW0007549	2019-06-02	457	98
R42118	FA0045150	OW0007550	2020-05-19	183	99
R25452	FA0072294	OW0007551	2020-04-20	330	94
R69228	FA0160285	OW0007552	2020-07-03	400	94
R10821	FA0072185	OW0007553	2019-10-11	383	94
R27784	FA0029192	OW0007554	2018-08-09	225	94
R15080	FA0033950	OW0007555	2019-06-01	476	94
R25095	FA0142093	OW0007556	2020-05-20	138	94
R24925	FA0034823	OW0007557	2019-04-06	369	90
R84023	FA0039321	OW0007558	2019-07-25	429	90
R37729	FA0158229	OW0007559	2018-09-08	371	90
R65794	FA0012173	OW0007560	2020-10-08	469	90
R82380	FA0071793	OW0007561	2020-12-01	287	90
R64695	FA0017161	OW0007562	2018-03-23	469	90
R51072	FA0138784	OW0007563	2020-05-19	247	98
R50924	FA0244469	OW0007564	2020-10-15	107	90
R10027	FA0166470	OW0007565	2018-10-02	339	98
R71581	FA0052751	OW0007566	2019-08-11	115	96
R12644	FA0178917	OW0007567	2018-09-16	259	96
R68025	FA0062155	OW0007568	2020-10-21	256	96
R34125	FA0065078	OW0007569	2018-06-05	453	90
R22503	FA0049819	OW0007570	2018-12-10	409	90
R65132	FA0222655	OW0007571	2019-06-18	150	90
R55434	FA0249422	OW0007572	2019-08-04	139	90
R45291	FA0224873	OW0007573	2019-10-27	198	90
R30100	FA0203717	OW0007574	2019-11-15	138	90
R47701	FA0007843	OW0007575	2018-06-09	214	90
R20691	FA0180140	OW0007576	2020-10-27	473	90
R37279	FA0239924	OW0007577	2020-02-03	371	90
R57152	FA0151614	OW0007578	2020-09-01	476	92
R46519	FA0054691	OW0007579	2018-11-08	173	92
R20860	FA0004166	OW0007580	2018-06-03	436	92
R34415	FA0002263	OW0007581	2019-06-14	358	92
R31767	FA0175652	OW0007582	2019-07-01	114	92
R62430	FA0250453	OW0007583	2019-08-02	225	92
R28303	FA0250422	OW0007584	2020-10-27	361	91
R81240	FA0141594	OW0007585	2018-11-15	218	91
R52064	FA0171493	OW0007586	2020-03-05	203	91
R24112	FA0057493	OW0007587	2020-12-28	411	91
R17845	FA0055184	OW0007588	2019-12-12	426	91
R36711	FA0029956	OW0007589	2019-09-04	332	91
R17724	FA0059257	OW0007590	2018-04-08	266	96
R85860	FA0175503	OW0007591	2018-04-07	419	96
R87821	FA0009277	OW0007592	2020-02-07	115	96
R35436	FA0225922	OW0007593	2018-10-01	233	96
R78659	FA0012764	OW0007594	2019-12-14	146	92
R51902	FA0065570	OW0007595	2019-09-24	339	92
R44403	FA0164148	OW0007596	2019-07-06	278	92
R61523	FA0014622	OW0007597	2020-03-01	379	92
R66180	FA0067623	OW0007598	2018-05-13	394	92
R15144	FA0226054	OW0007599	2020-06-08	199	90
R71741	FA0249338	OW0007600	2020-12-18	474	90
R12979	FA0008587	OW0007601	2020-03-25	259	90
R57368	FA0156816	OW0007602	2020-11-04	176	90
R22282	FA0041414	OW0007603	2018-03-10	259	90
R44718	FA0167872	OW0007604	2020-07-15	259	90
R62024	FA0165361	OW0007605	2020-06-13	383	90
R56754	FA0159115	OW0007606	2018-06-25	387	90
R16901	FA0036150	OW0007607	2018-03-22	294	90
R38187	FA0226225	OW0007608	2020-05-06	224	90
R37426	FA0066711	OW0007609	2020-07-02	395	90
R53340	FA0249999	OW0007610	2020-09-16	221	90
R77710	FA0053095	OW0007611	2018-06-14	466	90
R34955	FA0223769	OW0007612	2018-02-22	364	90
R80422	FA0243523	OW0007613	2018-04-05	335	91
R82700	FA0050102	OW0007614	2019-07-08	453	91
R21416	FA0044402	OW0007615	2018-06-08	365	91
R67788	FA0179870	OW0007616	2020-04-19	324	91
R81106	FA0068354	OW0007617	2018-05-01	132	91
R79032	FA0250587	OW0007618	2019-12-01	307	91
R23116	FA0034681	OW0007619	2020-12-15	434	91
R83901	FA0014264	OW0007620	2019-12-17	139	91
R34450	FA0040530	OW0007621	2019-10-11	483	98
R49052	FA0172428	OW0007622	2018-03-24	127	98
R42069	FA0250510	OW0007623	2019-02-10	396	91
R33346	FA0165221	OW0007624	2019-09-07	378	91
R32080	FA0031136	OW0007625	2018-03-21	119	91
R72586	FA0226211	OW0007626	2019-10-16	370	91
R25769	FA0175492	OW0007627	2019-08-26	171	91
R78702	FA0250308	OW0007628	2018-06-12	485	75
R15388	FA0066537	OW0007629	2018-05-11	313	94
R73392	FA0028544	OW0007630	2020-05-10	243	94
R84082	FA0239313	OW0007631	2020-02-14	323	94
R53792	FA0050717	OW0007632	2019-05-07	339	94
R35206	FA0064500	OW0007633	2019-12-19	469	94
R50514	FA0069348	OW0007634	2019-08-27	344	96
R72448	FA0248330	OW0007635	2019-05-03	411	96
R27563	FA0248652	OW0007636	2019-03-23	473	96
R39229	FA0249285	OW0007637	2019-11-12	186	96
R41402	FA0032355	OW0007638	2020-04-13	208	97
R30747	FA0032367	OW0007639	2018-02-18	389	97
R84048	FA0050977	OW0007640	2018-02-19	462	97
R40981	FA0174149	OW0007641	2020-10-03	162	93
R58448	FA0248260	OW0007642	2018-07-27	444	93
R37166	FA0245864	OW0007643	2019-12-03	237	93
R16455	FA0065978	OW0007644	2019-12-14	281	93
R66678	FA0029949	OW0007645	2020-04-27	455	93
R73247	FA0222056	OW0007646	2018-10-12	227	93
R82159	FA0249502	OW0007647	2020-11-26	493	90
R34062	FA0073317	OW0007648	2019-10-10	106	90
R31499	FA0160103	OW0007649	2018-06-01	434	90
R35226	FA0242114	OW0007650	2018-03-23	310	90
R59629	FA0015041	OW0007651	2020-08-19	247	90
R30549	FA0058317	OW0007652	2018-08-12	319	90
R68228	FA0073100	OW0007653	2019-03-04	251	90
R63786	FA0036439	OW0007654	2018-02-20	331	95
R39879	FA0225008	OW0007655	2018-12-19	151	95
R55178	FA0171248	OW0007656	2019-03-11	394	95
R49129	FA0243482	OW0007657	2020-10-03	474	95
R34228	FA0029929	OW0007658	2018-04-14	232	80
R30599	FA0250225	OW0007659	2020-04-05	359	80
R70756	FA0058644	OW0007660	2020-08-14	396	80
R28936	FA0240076	OW0007661	2020-06-05	227	80
R62806	FA0250301	OW0007662	2018-08-20	338	80
R63440	FA0249753	OW0007663	2020-07-13	486	80
R60812	FA0019034	OW0007664	2020-07-23	115	80
R52217	FA0250694	OW0007665	2019-12-11	200	80
R85993	FA0165362	OW0007666	2020-07-19	209	93
R40855	FA0166046	OW0007667	2019-03-14	292	93
R47898	FA0010479	OW0007668	2018-02-17	221	93
R58527	FA0136982	OW0007669	2020-08-20	464	93
R16698	FA0180814	OW0007670	2018-02-20	148	96
R44792	FA0055829	OW0007671	2018-05-04	262	96
R65018	FA0179138	OW0007672	2018-02-27	182	96
R16568	FA0165537	OW0007673	2020-05-05	201	96
R77268	FA0013799	OW0007674	2020-12-06	151	96
R72838	FA0053082	OW0007675	2020-02-20	330	96
R82180	FA0249289	OW0007676	2019-10-24	234	96
R14305	FA0250414	OW0007677	2020-03-13	450	94
R82824	FA0065902	OW0007678	2020-10-28	147	94
R22878	FA0011447	OW0007679	2018-12-25	175	94
R23395	FA0141201	OW0007680	2019-03-20	322	91
R26332	FA0041187	OW0007681	2020-04-02	375	94
R30925	FA0011344	OW0007682	2020-10-28	388	94
R18012	FA0162884	OW0007683	2018-10-25	167	94
R65447	FA0224045	OW0007684	2018-04-24	416	90
R35967	FA0050052	OW0007685	2018-06-23	109	90
R66147	FA0009001	OW0007686	2018-03-10	433	90
R60723	FA0008303	OW0007687	2018-11-19	388	90
R21229	FA0178369	OW0007688	2019-11-25	437	90
R39202	FA0242838	OW0007689	2018-05-18	189	90
R29513	FA0017792	OW0007690	2020-08-24	157	90
R12219	FA0070993	OW0007691	2018-06-01	175	90
R86068	FA0020915	OW0007692	2019-07-12	422	90
R34043	FA0202873	OW0007693	2020-08-06	118	90
R41758	FA0022758	OW0007694	2019-09-17	337	90
R88503	FA0047848	OW0007695	2018-02-11	270	90
R14496	FA0068501	OW0007696	2018-04-12	417	96
R10266	FA0166224	OW0007697	2019-06-08	215	96
R35294	FA0008210	OW0007698	2019-08-20	416	96
R74457	FA0051336	OW0007699	2020-04-12	432	99
R77048	FA0053688	OW0007700	2020-04-24	167	94
R14529	FA0059924	OW0007701	2020-11-13	383	94
R45553	FA0074401	OW0007702	2018-03-09	101	94
R29214	FA0063373	OW0007703	2019-02-24	253	93
R67541	FA0037030	OW0007704	2019-11-11	274	93
R32254	FA0247933	OW0007705	2018-11-23	131	93
R50107	FA0016693	OW0007706	2018-12-09	405	93
R85199	FA0240156	OW0007707	2018-05-01	145	93
R13460	FA0034710	OW0007708	2018-03-05	297	93
R30126	FA0061490	OW0007709	2019-06-27	308	90
R30783	FA0003330	OW0007710	2018-10-13	119	90
R76784	FA0038664	OW0007711	2019-05-27	496	90
R38596	FA0159419	OW0007712	2019-04-14	456	90
R82281	FA0221496	OW0007713	2020-10-04	387	90
R20583	FA0250223	OW0007714	2019-02-08	471	97
R81662	FA0138082	OW0007715	2020-07-25	420	97
R41351	FA0245807	OW0007716	2018-07-19	125	93
R10596	FA0056844	OW0007717	2020-10-05	177	93
R51598	FA0243638	OW0007718	2019-02-13	405	93
R12294	FA0249760	OW0007719	2018-11-01	384	93
R82762	FA0055413	OW0007720	2020-06-07	231	93
R10612	FA0046839	OW0007721	2019-10-09	455	93
R47435	FA0049197	OW0007722	2019-11-23	160	93
R31880	FA0178392	OW0007723	2018-03-16	302	92
R23486	FA0069475	OW0007724	2019-09-18	202	92
R17538	FA0003511	OW0007725	2020-11-12	492	92
R41932	FA0160206	OW0007726	2019-11-12	195	92
R10981	FA0180575	OW0007727	2018-08-01	375	92
R24666	FA0055661	OW0007728	2018-12-28	161	92
R78259	FA0203229	OW0007729	2020-07-28	392	95
R32039	FA0045777	OW0007730	2020-12-05	371	95
R32633	FA0249241	OW0007731	2018-07-21	116	95
R43446	FA0174634	OW0007732	2018-03-28	290	95
R28455	FA0036985	OW0007733	2019-12-20	233	95
R54582	FA0248900	OW0007734	2018-04-28	311	98
R79822	FA0059583	OW0007735	2018-12-25	247	98
R25417	FA0003993	OW0007736	2019-07-22	430	96
R72938	FA0059982	OW0007737	2018-10-26	179	96
R35911	FA0239223	OW0007738	2020-03-07	307	96
R62902	FA0239794	OW0007739	2020-05-12	174	96
R61205	FA0038217	OW0007740	2020-04-09	198	98
R15937	FA0052202	OW0007741	2020-03-03	188	98
R45540	FA0040218	OW0007742	2020-12-13	119	91
R84793	FA0045786	OW0007743	2019-02-23	316	91
R69384	FA0005509	OW0007744	2020-05-27	489	91
R66596	FA0179007	OW0007745	2019-07-07	212	91
R62315	FA0066305	OW0007746	2018-05-03	180	91
R50298	FA0138080	OW0007747	2019-12-24	196	91
R84510	FA0060858	OW0007748	2019-12-21	105	91
R83134	FA0009045	OW0007749	2018-12-06	161	72
R29294	FA0035757	OW0007750	2018-04-25	372	72
R62899	FA0142661	OW0007751	2018-10-08	155	72
R75578	FA0137873	OW0007752	2020-11-02	387	72
R51219	FA0029363	OW0007753	2018-11-27	315	72
R80524	FA0015927	OW0007754	2019-07-04	372	72
R55129	FA0060205	OW0007755	2019-08-18	309	72
R72755	FA0165550	OW0007756	2019-09-27	343	72
R31209	FA0175379	OW0007757	2019-05-13	439	72
R30949	FA0029078	OW0007758	2018-07-04	212	72
R68010	FA0012909	OW0007759	2020-06-13	436	72
R74095	FA0034545	OW0007760	2018-09-01	492	72
R30737	FA0035366	OW0007761	2019-09-26	490	72
R77014	FA0020416	OW0007762	2019-07-22	142	92
R56667	FA0249317	OW0007763	2018-12-01	342	92
R39387	FA0225005	OW0007764	2018-12-06	359	92
R24275	FA0027591	OW0007765	2018-11-26	145	92
R47202	FA0021001	OW0007766	2019-08-19	354	92
R13439	FA0012157	OW0007767	2019-06-07	303	92
R58155	FA0180036	OW0007768	2019-02-17	171	91
R31163	FA0052242	OW0007769	2019-06-17	377	91
R22841	FA0063090	OW0007770	2019-05-21	421	97
R53357	FA0001982	OW0007771	2018-03-15	214	91
R82828	FA0027213	OW0007772	2018-02-11	253	91
R76128	FA0071552	OW0007773	2018-12-17	107	91
R14463	FA0250307	OW0007774	2018-04-26	300	96
R68234	FA0020085	OW0007775	2019-11-22	308	96
R72852	FA0010446	OW0007776	2018-10-08	124	96
R71718	FA0026094	OW0007777	2020-05-17	223	98
R68481	FA0015572	OW0007778	2020-09-02	267	98
R68349	FA0172175	OW0007779	2019-04-09	218	97
R48474	FA0010445	OW0007780	2020-07-15	190	97
R48537	FA0057828	OW0007781	2020-05-21	416	97
R21217	FA0072703	OW0007782	2019-09-21	253	94
R71862	FA0243505	OW0007783	2020-07-25	155	94
R11576	FA0141722	OW0007784	2020-07-10	345	94
R48578	FA0054404	OW0007785	2020-03-24	467	95
R74947	FA0250133	OW0007786	2020-07-09	364	95
R80182	FA0036395	OW0007787	2020-12-09	167	95
R71714	FA0070686	OW0007788	2019-11-25	110	94
R63953	FA0065861	OW0007789	2019-11-17	358	99
R18001	FA0074212	OW0007790	2019-06-17	213	98
R15965	FA0178891	OW0007791	2019-10-25	248	98
R21807	FA0014880	OW0007792	2018-08-11	358	95
R40907	FA0171245	OW0007793	2019-07-17	491	95
R60090	FA0221513	OW0007794	2018-06-26	417	95
R34421	FA0054711	OW0007795	2020-05-28	154	95
R49273	FA0167672	OW0007796	2019-05-19	233	97
R11535	FA0250265	OW0007797	2020-12-05	430	97
R46543	FA0016956	OW0007798	2020-11-16	227	97
R71814	FA0032031	OW0007799	2018-06-20	216	97
R19640	FA0171803	OW0007800	2019-09-15	189	97
R76220	FA0167634	OW0007801	2020-02-23	319	98
R69218	FA0248587	OW0007802	2020-02-04	222	98
R53262	FA0249086	OW0007803	2020-06-05	337	99
R68968	FA0038479	OW0007804	2018-06-27	365	97
R77888	FA0250006	OW0007805	2019-12-05	347	97
R12799	FA0138253	OW0007806	2018-08-25	140	97
R82218	FA0051144	OW0007807	2019-07-22	230	97
R63336	FA0242508	OW0007808	2019-09-11	391	97
R39906	FA0002846	OW0007809	2019-05-06	193	97
R84359	FA0224962	OW0007810	2020-07-10	422	95
R42349	FA0067082	OW0007811	2018-04-04	128	95
R75868	FA0222353	OW0007812	2020-06-10	408	95
R13138	FA0024655	OW0007813	2020-08-14	317	95
R42732	FA0159317	OW0007814	2020-05-24	305	95
R36064	FA0013041	OW0007815	2018-12-11	483	95
R52692	FA0015617	OW0007816	2018-05-15	315	95
R41480	FA0027606	OW0007817	2018-10-10	493	95
R51615	FA0017099	OW0007818	2019-10-18	274	92
R59583	FA0245642	OW0007819	2018-04-17	120	92
R81001	FA0043607	OW0007820	2020-07-14	125	92
R78745	FA0137689	OW0007821	2020-09-11	403	92
R23906	FA0025457	OW0007822	2019-06-04	346	92
R48744	FA0072732	OW0007823	2018-08-26	183	92
R61819	FA0177603	OW0007824	2019-02-13	292	97
R85794	FA0027322	OW0007825	2018-02-23	390	97
R67631	FA0250068	OW0007826	2019-11-20	390	97
R62537	FA0249922	OW0007827	2018-02-16	228	82
R51283	FA0247851	OW0007828	2020-09-04	189	82
R57484	FA0019067	OW0007829	2020-05-05	116	82
R18472	FA0249462	OW0007830	2020-05-08	435	82
R31319	FA0180529	OW0007831	2019-04-13	153	82
R22514	FA0248197	OW0007832	2018-02-02	443	82
R15869	FA0037293	OW0007833	2019-06-20	175	82
R53813	FA0017366	OW0007834	2019-07-13	136	94
R83688	FA0249521	OW0007835	2019-03-11	333	94
R65175	FA0249863	OW0007836	2018-08-14	241	94
R67104	FA0057977	OW0007837	2018-12-05	202	94
R51419	FA0072284	OW0007838	2020-06-20	235	94
R24308	FA0072719	OW0007839	2018-07-28	471	96
R87962	FA0138083	OW0007840	2019-06-26	439	96
R20201	FA0202752	OW0007841	2019-02-19	357	96
R48703	FA0139090	OW0007842	2018-04-27	435	96
R24495	FA0039007	OW0007843	2019-12-04	138	75
R79816	FA0057515	OW0007844	2020-02-24	281	98
R13115	FA0180702	OW0007845	2020-06-11	467	98
R78363	FA0177076	OW0007846	2018-04-07	477	96
R89754	FA0178548	OW0007847	2019-06-12	303	96
R41767	FA0037739	OW0007848	2019-06-02	231	96
R30883	FA0071886	OW0007849	2020-12-04	309	96
R24142	FA0176992	OW0007850	2018-03-24	367	92
R32936	FA0032213	OW0007851	2019-10-09	454	92
R77262	FA0032694	OW0007852	2020-05-24	307	92
R10272	FA0151563	OW0007853	2020-04-12	102	92
R23875	FA0061881	OW0007854	2018-12-20	444	92
R71293	FA0159716	OW0007855	2020-05-03	477	92
R86505	FA0064110	OW0007856	2018-09-06	447	93
R74798	FA0039911	OW0007857	2019-11-12	244	90
R64489	FA0066254	OW0007858	2019-04-25	249	93
R72895	FA0070368	OW0007859	2020-06-27	251	93
R30031	FA0160412	OW0007860	2018-11-23	306	93
R31905	FA0244557	OW0007861	2020-06-22	269	93
R81872	FA0074071	OW0007862	2019-09-08	314	93
R42916	FA0033540	OW0007863	2019-02-07	162	97
R36651	FA0245064	OW0007864	2019-06-08	361	97
R69232	FA0067594	OW0007865	2020-10-04	343	90
R88943	FA0048415	OW0007866	2019-08-11	235	90
R48224	FA0143718	OW0007867	2020-09-09	140	90
R17877	FA0022795	OW0007868	2020-09-04	338	90
R31415	FA0203850	OW0007869	2019-11-14	381	90
R43817	FA0004876	OW0007870	2019-05-03	229	95
R32079	FA0028468	OW0007871	2019-09-23	490	95
R14577	FA0011408	OW0007872	2020-08-17	107	95
R72333	FA0179803	OW0007873	2020-09-15	352	95
R83982	FA0070912	OW0007874	2019-08-20	200	95
R51813	FA0049287	OW0007875	2018-09-01	211	95
R45019	FA0051373	OW0007876	2020-09-11	489	95
R26980	FA0055792	OW0007877	2019-04-14	196	95
R19845	FA0138751	OW0007878	2020-05-07	334	95
R57027	FA0247692	OW0007879	2019-10-19	306	93
R48806	FA0250257	OW0007880	2019-08-11	241	93
R23533	FA0250572	OW0007881	2018-03-07	108	93
R79336	FA0005240	OW0007882	2019-10-22	288	93
R39858	FA0242513	OW0007883	2020-04-03	498	93
R18451	FA0015798	OW0007884	2019-07-04	119	97
R14917	FA0070974	OW0007885	2020-04-24	268	96
R27934	FA0240840	OW0007886	2020-07-17	130	96
R12856	FA0058195	OW0007887	2018-03-12	243	95
R89050	FA0029165	OW0007888	2019-09-21	239	95
R49248	FA0242690	OW0007889	2018-06-13	455	95
R17218	FA0224472	OW0007890	2019-11-08	364	95
R59961	FA0058701	OW0007891	2018-12-17	115	94
R75132	FA0250538	OW0007892	2019-03-26	117	94
R25651	FA0009662	OW0007893	2020-08-25	444	94
R46770	FA0242033	OW0007894	2018-11-27	491	94
R68183	FA0011149	OW0007895	2019-09-05	443	94
R51187	FA0041678	OW0007896	2018-03-26	335	90
R82509	FA0041115	OW0007897	2020-04-05	258	90
R45614	FA0011932	OW0007898	2018-04-09	297	90
R35968	FA0057548	OW0007899	2019-12-18	175	90
R66647	FA0043131	OW0007900	2019-04-12	340	90
R18502	FA0061061	OW0007901	2019-02-04	212	90
R30740	FA0057545	OW0007902	2019-12-19	343	90
R10413	FA0018785	OW0007903	2019-11-16	322	90
R42793	FA0250541	OW0007904	2020-05-13	278	97
R58850	FA0250545	OW0007905	2020-04-07	247	97
R60308	FA0051769	OW0007906	2018-05-15	346	97
R10085	FA0049638	OW0007907	2020-04-19	423	95
R84213	FA0160596	OW0007908	2019-09-14	229	95
R88668	FA0249747	OW0007909	2018-03-27	444	95
R63733	FA0005765	OW0007910	2018-05-15	221	95
R22988	FA0166071	OW0007911	2020-09-22	400	93
R36842	FA0052634	OW0007912	2020-02-27	432	93
R13660	FA0002323	OW0007913	2019-12-09	217	93
R56845	FA0009435	OW0007914	2019-04-25	119	93
R40334	FA0041843	OW0007915	2019-10-24	334	93
R63545	FA0021533	OW0007916	2018-07-16	177	92
R28706	FA0061425	OW0007917	2019-09-21	222	92
R45734	FA0224563	OW0007918	2019-12-06	323	92
R25083	FA0249384	OW0007919	2018-08-15	160	91
R27806	FA0032131	OW0007920	2019-08-18	483	92
R14012	FA0058224	OW0007921	2019-12-11	151	92
R42405	FA0020843	OW0007922	2020-11-18	306	92
R49274	FA0071927	OW0007923	2020-10-17	367	92
R48006	FA0030832	OW0007924	2019-04-04	303	96
R55637	FA0017427	OW0007925	2019-07-28	160	96
R44373	FA0049492	OW0007926	2019-08-06	151	96
R84841	FA0050742	OW0007927	2020-12-19	295	96
R28807	FA0160908	OW0007928	2018-08-09	279	96
R13300	FA0248600	OW0007929	2019-09-20	211	96
R69931	FA0028914	OW0007930	2019-05-09	302	96
R26587	FA0037263	OW0007931	2020-04-28	203	96
R79925	FA0034313	OW0007932	2020-03-21	376	90
R82604	FA0021307	OW0007933	2020-02-13	162	90
R36103	FA0041388	OW0007934	2019-11-20	348	90
R87192	FA0242231	OW0007935	2019-11-17	462	90
R53463	FA0239963	OW0007936	2020-06-17	492	90
R36909	FA0067911	OW0007937	2019-09-19	420	90
R45137	FA0015144	OW0007938	2018-12-03	234	90
R54575	FA0143593	OW0007939	2019-06-05	442	95
R27332	FA0028516	OW0007940	2018-03-19	160	95
R36966	FA0055142	OW0007941	2018-12-15	451	95
R64024	FA0024229	OW0007942	2020-09-04	264	95
R66551	FA0053365	OW0007943	2020-04-16	430	95
R52652	FA0245518	OW0007944	2020-07-06	156	95
R69377	FA0250417	OW0007945	2019-11-10	179	95
R70899	FA0048807	OW0007946	2020-05-27	160	95
R30443	FA0177191	OW0007947	2019-04-17	146	95
R34996	FA0035801	OW0007948	2018-09-09	176	94
R23093	FA0020374	OW0007949	2018-10-18	307	94
R68774	FA0062624	OW0007950	2020-09-09	284	94
R16834	FA0242612	OW0007951	2019-06-07	144	94
R74237	FA0030930	OW0007952	2019-06-17	406	94
R70228	FA0241483	OW0007953	2020-03-23	367	93
R54429	FA0056332	OW0007954	2019-12-24	332	93
R33612	FA0059852	OW0007955	2019-11-16	218	93
R47738	FA0203859	OW0007956	2019-06-26	347	93
R74059	FA0030671	OW0007957	2020-02-14	337	93
R22002	FA0061489	OW0007958	2018-07-11	186	93
R65910	FA0032486	OW0007959	2019-12-22	271	93
R44700	FA0244455	OW0007960	2018-12-28	426	98
R43546	FA0021344	OW0007961	2019-08-24	357	98
R46344	FA0037645	OW0007962	2020-03-15	117	99
R45431	FA0042560	OW0007963	2019-04-16	211	92
R39418	FA0051534	OW0007964	2020-10-04	404	92
R26542	FA0203773	OW0007965	2019-06-01	304	92
R25532	FA0023800	OW0007966	2020-08-05	385	92
R86186	FA0072563	OW0007967	2018-10-11	459	92
R74981	FA0158617	OW0007968	2020-11-20	448	93
R68076	FA0072822	OW0007969	2018-04-28	400	93
R60141	FA0052265	OW0007970	2019-10-25	197	93
R72288	FA0203404	OW0007971	2020-07-23	267	93
R87321	FA0242554	OW0007972	2019-08-23	435	93
R58553	FA0138493	OW0007973	2020-12-08	246	93
R27171	FA0155877	OW0007974	2020-07-12	121	81
R78449	FA0224494	OW0007975	2020-05-10	417	81
R57591	FA0067269	OW0007976	2020-04-10	146	81
R61461	FA0179960	OW0007977	2019-03-16	142	81
R82839	FA0066904	OW0007978	2018-12-27	346	81
R77830	FA0018148	OW0007979	2020-05-08	185	81
R57115	FA0007137	OW0007980	2018-05-04	282	81
R14013	FA0009874	OW0007981	2020-08-09	185	81
R68432	FA0222872	OW0007982	2018-03-04	179	81
R78952	FA0022490	OW0007983	2019-02-04	322	81
R61547	FA0053814	OW0007984	2020-03-08	425	81
R19938	FA0180837	OW0007985	2020-07-02	315	96
R52317	FA0046850	OW0007986	2018-08-06	424	96
R51262	FA0002295	OW0007987	2018-02-26	349	96
R58179	FA0071634	OW0007988	2019-05-16	486	90
R75563	FA0065297	OW0007989	2020-11-25	229	90
R51904	FA0245860	OW0007990	2018-10-27	414	90
R69540	FA0180621	OW0007991	2018-03-04	426	99
R65446	FA0166804	OW0007992	2018-11-02	150	90
R60243	FA0008377	OW0007993	2020-12-01	205	90
R35926	FA0046330	OW0007994	2018-02-01	299	90
R50360	FA0250114	OW0007995	2020-06-09	250	90
R57987	FA0054606	OW0007996	2018-06-16	382	90
R16650	FA0059487	OW0007997	2019-12-18	116	90
R22048	FA0250194	OW0007998	2018-08-05	316	99
R61430	FA0244515	OW0007999	2018-06-18	391	94
R53832	FA0250184	OW0008000	2018-08-14	405	94
R23862	FA0050333	OW0008001	2018-04-07	166	94
R82072	FA0248790	OW0008002	2018-03-21	418	94
R15452	FA0165621	OW0008003	2019-06-11	345	94
R67313	FA0203809	OW0008004	2018-07-05	276	94
R14084	FA0241228	OW0008005	2019-07-27	105	91
R19746	FA0249246	OW0008006	2019-03-15	383	91
R48089	FA0059656	OW0008007	2020-12-13	437	91
R47125	FA0223895	OW0008008	2019-11-25	205	91
R35781	FA0006444	OW0008009	2018-09-09	101	91
R56061	FA0073563	OW0008010	2020-04-22	499	91
R69424	FA0046885	OW0008011	2020-06-22	443	87
R22644	FA0074117	OW0008012	2020-04-19	249	87
R79503	FA0171902	OW0008013	2018-03-12	109	87
R31917	FA0037153	OW0008014	2019-04-01	333	87
R26278	FA0065673	OW0008015	2018-11-26	410	87
R11291	FA0137478	OW0008016	2018-05-27	444	87
R70562	FA0202988	OW0008017	2020-07-01	412	87
