RatingID	FacilityID	ViolationID	ActivityDate	Fine	Score				
R30176	FA0070799	VL33	2019-07-17	342	92				
R50029	FA0144462	VL36	2018-06-08	439	92				
R54067	FA0142157	VL37	2019-03-23	483	90				
R35661	FA0053001	VL38	2018-07-06	203	90				
R50483	FA0063875	VL40	2020-10-27	445	90				
R52426	FA0062482	VL42	2018-12-12	282	90				
R87797	FA0163278	VL44	2018-02-27	296	90				
R76331	FA0071841	VL46	2018-11-04	402	90				
R46588	FA0143324	VL48	2020-03-18	265	90				
R40679	FA0063805	VL50	2020-03-18	406	90				
R56590	FA0031504	VL51	2020-03-07	153	94				
R43694	FA0240153	VL52	2019-06-26	342	94				
R22466	FA0223766	VL53	2019-12-03	338	94				
R58842	FA0172291	VL54	2020-07-17	210	94				
R10083	FA0039658	VL55	2018-07-03	378	94				
R19078	FA0056293	VL56	2019-10-24	375	92				
R10493	FA0012599	VL57	2019-08-11	139	92				
R30091	FA0037266	VL58	2019-09-04	136	92				
R16875	FA0240477	VL61	2018-10-05	124	92				
R36573	FA0048974	VL62	2019-06-21	194	92				
R84695	FA0042365	VL64	2020-06-11	329	92				
R18722	FA0048279	VL66	2019-02-28	119	92				
R33410	FA0048720	VL67	2018-11-06	184	92				
R71348	FA0004661	VL68	2020-06-21	186	92				
R72772	FA0034516	VL71	2019-08-26	336	92				
R56787	FA0245123	VL74	2019-09-15	429	92				
R46278	FA0056805	VL76	2020-04-16	178	92				
R15734	FA0242461	VL80	2019-10-11	221	92				
R10531	FA0053555	VL81	2019-07-13	487	95				
R29491	FA0058812	VL82	2019-08-13	123	95				
R65745	FA0025003	VL89	2020-07-17	325	95				
R21454	FA0064734	VL90	2020-07-18	195	95				
R52992	FA0003846	VL91	2019-11-06	325	95				
R87793	FA0043420	VL92	2019-04-04	224	95				
R55230	FA0049121	VL95	2020-05-19	253	95				
R59756	FA0175134	VL99	2018-10-03	412	97				
R16333	FA0050193	VL10	2018-06-22	117	97				
R10827	FA0172337	VL11	2019-08-09	280	97				
R44103	FA0138874	VL12	2018-03-06	451	94				
R26758	FA0058068	VL13	2018-04-08	315	94				
R28439	FA0072981	VL14	2018-07-14	211	94				
R28719	FA0028755	VL16	2020-04-04	199	94				
R41811	FA0063424	VL17	2019-10-14	366	94				
R19241	FA0242756	VL20	2019-09-07	303	94				
R84062	FA0174234	VL21	2020-05-02	376	94				
R21252	FA0031209	VL25	2020-10-25	457	94				
R17885	FA0138094	VL26	2019-05-02	269	94				
R81470	FA0248575	VL28	2020-09-07	361	94				
R34638	FA0022063	VL29	2020-05-07	458	93				
R26327	FA0039517	VL30	2018-05-13	470	93				
R52120	FA0016187	VL32	2018-02-21	316	93				
R20730	FA0242277	VL33	2020-02-02	500	93				
R75277	FA0248580	VL36	2018-08-01	175	93				
R77642	FA0164640	VL37	2018-06-27	222	97				
R79695	FA0047444	VL38	2018-04-18	170	97				
R48866	FA0022125	VL40	2019-04-09	321	97				
R40524	FA0065960	VL42	2019-06-21	443	95				
R68392	FA0050898	VL44	2020-02-04	292	95				
R49057	FA0222364	VL46	2018-06-19	461	95				
R31106	FA0019609	VL48	2018-05-28	269	95				
R61078	FA0016360	VL50	2019-08-26	477	95				
R10958	FA0051008	VL51	2019-12-22	140	95				
R55995	FA0242549	VL52	2018-03-24	288	95				
R30364	FA0017564	VL53	2019-02-24	263	95				
R59066	FA0004305	VL54	2019-08-19	353	95				
R76826	FA0070596	VL55	2019-02-19	454	95				
R54038	FA0249105	VL56	2018-04-16	203	95				
R34527	FA0033406	VL57	2018-10-13	299	95				
R17180	FA0241517	VL58	2018-07-22	113	95				
R50140	FA0036483	VL61	2019-10-04	153	99				
R89213	FA0065264	VL62	2018-11-27	177	95				
R68952	FA0138632	VL64	2018-02-04	309	95				
R59249	FA0049790	VL66	2018-11-07	153	95				
R85575	FA0047623	VL67	2019-02-13	105	95				
R40504	FA0240879	VL68	2019-02-16	201	97				
R10707	FA0139077	VL71	2020-11-23	229	97				
R73589	FA0177820	VL74	2018-08-10	370	97				
R72365	FA0038051	VL76	2020-06-17	271	94				
R46013	FA0172375	VL80	2020-06-12	235	94				
R10382	FA0245667	VL81	2018-03-24	368	94				
R11898	FA0033343	VL82	2020-02-23	142	94				
R14297	FA0203425	VL89	2019-04-08	125	94				
R43007	FA0058920	VL90	2018-09-04	288	92				
R47683	FA0033293	VL91	2018-02-03	476	92				
R12825	FA0048491	VL92	2020-03-14	324	92				
R62990	FA0242618	VL95	2020-12-22	325	92				
R43055	FA0249113	VL99	2019-12-10	460	92				
R63638	FA0037016	VL10	2019-04-17	424	92				
R67729	FA0050488	VL11	2018-09-27	258	94				
R74022	FA0066514	VL12	2019-02-04	455	94				
R23291	FA0049360	VL13	2020-04-11	208	94				
R77063	FA0046621	VL14	2020-03-11	463	94				
R27714	FA0058030	VL16	2020-06-19	246	94				
R58346	FA0072236	VL17	2020-06-26	495	97				
R68553	FA0061133	VL20	2018-04-16	216	97				
R29241	FA0013833	VL21	2018-08-08	156	97				
R28627	FA0058787	VL25	2020-08-04	261	96				
R73826	FA0136928	VL26	2018-11-08	308	96				
R35379	FA0241122	VL28	2019-07-26	125	96				
R34052	FA0055325	VL29	2018-05-20	295	96				
R47998	FA0058807	VL30	2019-06-04	415	96				
R87351	FA0137632	VL32	2019-02-27	332	96				
R76751	FA0004430	VL33	2019-09-09	160	97				
R14192	FA0009992	VL36	2018-06-24	153	97				
R76445	FA0050192	VL37	2019-07-21	416	97				
R40447	FA0040983	VL38	2018-07-05	169	91				
R12101	FA0049977	VL40	2018-12-18	424	91				
R66740	FA0138877	VL42	2020-05-18	482	91				
R62298	FA0156880	VL44	2018-10-25	138	91				
R50272	FA0172120	VL46	2020-06-17	156	91				
R35271	FA0002138	VL48	2019-06-18	108	91				
R54468	FA0058954	VL50	2018-05-11	260	91				
R85019	FA0059485	VL51	2018-03-09	258	90				
R20960	FA0174356	VL52	2019-06-01	163	90				
R62179	FA0030318	VL53	2020-11-22	496	90				
R33845	FA0017160	VL54	2020-04-11	345	90				
R51398	FA0163518	VL55	2020-07-04	372	90				
R66879	FA0249061	VL56	2020-10-12	387	90				
R75199	FA0021133	VL57	2018-10-15	381	90				
R48335	FA0017405	VL58	2020-06-09	252	97				
R83896	FA0160253	VL61	2020-03-16	375	97				
R89531	FA0071651	VL62	2020-09-13	154	98				
R19237	FA0160817	VL64	2018-03-11	367	98				
R15462	FA0053126	VL66	2018-08-14	175	96				
R77270	FA0040860	VL67	2018-09-07	167	96				
R27611	FA0160882	VL68	2019-07-11	129	96				
R79692	FA0044024	VL71	2018-12-03	356	96				
R44215	FA0072328	VL74	2018-11-19	290	97				
R45482	FA0056812	VL76	2018-02-12	453	97				
R58089	FA0167112	VL80	2019-08-03	233	97				
R44233	FA0175087	VL81	2019-04-17	389	98				
R47926	FA0009650	VL82	2020-04-01	169	98				
R17919	FA0056915	VL89	2019-05-18	190	85				
R88994	FA0029421	VL90	2018-12-25	129	93				
R56168	FA0041664	VL91	2020-08-08	213	93				
R15770	FA0141706	VL92	2020-05-12	221	93				
R30528	FA0027052	VL95	2019-05-27	403	93				
R89732	FA0068768	VL99	2019-02-26	447	93				
R58767	FA0160262	VL10	2020-03-05	213	93				
R14642	FA0178504	VL11	2019-11-28	289	97				
R46039	FA0033573	VL12	2018-10-20	374	97				
R34829	FA0015758	VL13	2019-08-18	482	96				
R20965	FA0044244	VL14	2018-06-12	204	96				
R86105	FA0241725	VL16	2020-05-12	376	96				
R23208	FA0156813	VL17	2019-07-03	386	96				
R71525	FA0050997	VL20	2018-12-05	337	97				
R76066	FA0180496	VL21	2020-02-11	323	97				
R21719	FA0069864	VL25	2020-09-10	475	85				
R70139	FA0037444	VL26	2019-10-06	191	85				
R68173	FA0137646	VL28	2020-10-19	432	85				
R49281	FA0050168	VL29	2019-07-18	375	85				
R16223	FA0166673	VL30	2020-05-12	212	85				
R84634	FA0166680	VL32	2018-08-17	190	85				
R88042	FA0055334	VL33	2018-03-10	336	93				
R57720	FA0166704	VL36	2018-06-09	327	93				
R17208	FA0179823	VL37	2020-03-08	137	93				
R24076	FA0012436	VL38	2019-04-13	297	93				
R26736	FA0043326	VL40	2018-11-22	379	99				
R35488	FA0042502	VL42	2020-02-20	148	90				
R40282	FA0156103	VL44	2019-11-26	391	90				
R76499	FA0020665	VL46	2018-12-26	457	90				
R37949	FA0028077	VL48	2018-10-23	281	90				
R76055	FA0025539	VL50	2020-05-16	182	90				
R35864	FA0225091	VL51	2020-03-16	255	90				
R62441	FA0070992	VL52	2020-06-05	500	86				
R39169	FA0010306	VL53	2020-02-04	145	86				
R35991	FA0065816	VL54	2020-11-09	275	86				
R24825	FA0059594	VL55	2020-06-22	218	86				
R60785	FA0175383	VL56	2020-06-28	103	86				
R20864	FA0003351	VL57	2019-08-04	337	86				
R39441	FA0054019	VL58	2018-03-28	171	86				
R17700	FA0058525	VL61	2020-04-09	385	86				
R15285	FA0054107	VL62	2019-12-15	372	86				
R85480	FA0033208	VL64	2020-06-04	327	98				
R19656	FA0178653	VL66	2019-11-17	481	98				
R21603	FA0051514	VL67	2020-06-12	191	94				
R65519	FA0049800	VL68	2018-07-15	370	94				
R44913	FA0138915	VL71	2019-04-05	498	94				
R15493	FA0069940	VL74	2019-06-26	401	94				
R25424	FA0177229	VL76	2019-04-22	359	94				
R30575	FA0048796	VL80	2020-09-05	451	97				
R33627	FA0242776	VL81	2018-08-13	445	97				
R23455	FA0039887	VL82	2018-04-24	386	97				
R34320	FA0248657	VL89	2018-08-17	342	97				
R22000	FA0017398	VL90	2019-07-08	301	97				
R16622	FA0167756	VL91	2018-09-12	300	97				
R80714	FA0038190	VL92	2020-11-08	292	94				
R60085	FA0143440	VL95	2019-04-17	375	94				
R73352	FA0160214	VL99	2020-11-20	249	94				
R43424	FA0230684	VL10	2019-09-11	330	94				
R68579	FA0071208	VL11	2019-03-24	439	94				
R72495	FA0059819	VL12	2018-03-05	129	94				
R83255	FA0034342	VL13	2019-09-12	276	95				
R39991	FA0049361	VL14	2018-09-07	396	95				
R85353	FA0139089	VL16	2020-03-23	334	95				
R36082	FA0037514	VL17	2019-10-27	230	95				
R11038	FA0226218	VL20	2018-04-16	447	97				
R50515	FA0045658	VL21	2019-04-03	460	97				
R18327	FA0158086	VL25	2020-04-13	415	97				
R44814	FA0248983	VL26	2020-07-25	123	92				
R32205	FA0020847	VL28	2019-08-13	211	92				
R45430	FA0002483	VL29	2019-03-02	117	92				
R52742	FA0008464	VL30	2020-12-06	140	92				
R23531	FA0074142	VL32	2018-03-19	305	92				
R74351	FA0239974	VL33	2018-05-08	181	92				
R21390	FA0056648	VL36	2018-05-15	285	95				
R56460	FA0048081	VL37	2019-11-19	332	95				
R23874	FA0043985	VL38	2019-04-04	265	95				
R47083	FA0160091	VL40	2018-08-02	350	95				
R49270	FA0040531	VL42	2019-04-18	360	95				
R41674	FA0164097	VL44	2018-11-06	402	94				
R40629	FA0222830	VL46	2020-06-06	184	94				
R79960	FA0025381	VL48	2018-08-20	232	94				
R87001	FA0002936	VL50	2018-07-03	285	94				
R42766	FA0248814	VL51	2019-11-10	131	94				
R68904	FA0164085	VL52	2018-12-10	418	91				
R40104	FA0004159	VL53	2018-03-04	207	91				
R73117	FA0163496	VL54	2018-08-12	320	91				
R52865	FA0159192	VL55	2020-03-13	354	91				
R85297	FA0032946	VL56	2020-09-08	427	91				
R76190	FA0005683	VL57	2019-03-07	141	91				
R80093	FA0018445	VL58	2018-07-21	208	92				
R51899	FA0054030	VL61	2018-10-20	144	92				
R89343	FA0045331	VL62	2020-11-10	253	92				
R69544	FA0166132	VL64	2018-06-08	235	92				
R10071	FA0030750	VL66	2018-07-26	352	92				
R78879	FA0034267	VL67	2018-05-27	198	92				
R59765	FA0174978	VL68	2018-10-18	351	92				
R58352	FA0033302	VL71	2020-05-02	256	93				
R55006	FA0241636	VL74	2018-02-22	261	93				
R82116	FA0024283	VL76	2019-05-22	101	93				
R27391	FA0248673	VL80	2020-04-20	191	93				
R16909	FA0030772	VL81	2020-04-21	221	93				
R50072	FA0048571	VL82	2020-05-20	444	93				
R40498	FA0027739	VL89	2018-05-14	336	91				
R63055	FA0056889	VL90	2018-06-11	203	91				
R10233	FA0002998	VL91	2018-12-07	466	91				
R27143	FA0019921	VL92	2018-10-03	111	91				
R26664	FA0248559	VL95	2019-04-06	376	91				
R87564	FA0026847	VL99	2018-07-19	491	91				
R67851	FA0034891	VL10	2018-03-02	443	91				
R14298	FA0034234	VL11	2019-12-17	164	90				
R78606	FA0176870	VL12	2019-07-14	186	90				
R11674	FA0177052	VL13	2018-08-13	123	90				
R75267	FA0248499	VL14	2020-04-13	473	90				
R88837	FA0163495	VL16	2018-12-28	249	90				
R79838	FA0169917	VL17	2020-12-27	232	91				
R53999	FA0018454	VL20	2020-08-03	148	91				
R30729	FA0061008	VL21	2018-02-08	399	91				
R20565	FA0138484	VL25	2019-05-15	445	91				
R43312	FA0033010	VL26	2020-04-07	478	91				
R28881	FA0202726	VL28	2018-09-15	476	91				
R10891	FA0240787	VL29	2019-12-16	405	91				
R45443	FA0056148	VL30	2020-07-26	195	91				
R64904	FA0031128	VL32	2020-11-01	227	93				
R20015	FA0063248	VL33	2019-06-14	446	93				
R15098	FA0072668	VL36	2018-08-23	489	93				
R46524	FA0013677	VL37	2019-12-22	232	83				
R38275	FA0035432	VL38	2020-04-07	476	83				
R41142	FA0054529	VL40	2020-03-06	107	83				
R17503	FA0011329	VL42	2020-12-07	101	83				
R49394	FA0002274	VL44	2018-11-10	475	83				
R70592	FA0071113	VL46	2020-10-28	388	83				
R42582	FA0017743	VL48	2019-06-26	190	83				
R25281	FA0037285	VL50	2019-10-27	297	83				
R11431	FA0171312	VL51	2018-02-14	404	83				
R78792	FA0243474	VL52	2019-12-27	292	83				
R39370	FA0239041	VL53	2020-04-20	401	83				
R43979	FA0071284	VL54	2019-05-15	223	90				
R15075	FA0031010	VL55	2019-05-21	398	90				
R31706	FA0203644	VL56	2018-11-10	177	90				
R59669	FA0240406	VL57	2020-06-03	368	90				
R35410	FA0173819	VL58	2020-12-22	183	90				
R79903	FA0170124	VL61	2018-06-13	474	90				
R12795	FA0018072	VL62	2020-06-18	474	94				
R80068	FA0008180	VL64	2018-06-21	226	94				
R85910	FA0203306	VL66	2020-03-07	404	94				
R22058	FA0159802	VL67	2020-11-18	119	94				
R52649	FA0068750	VL68	2019-08-15	399	88				
R69515	FA0248289	VL71	2018-11-25	427	88				
R59194	FA0028946	VL74	2020-06-03	319	88				
R37319	FA0165207	VL76	2018-07-27	252	88				
R75711	FA0029777	VL80	2019-10-05	260	88				
R54960	FA0138500	VL81	2020-11-18	100	88				
R70030	FA0006806	VL82	2019-09-14	386	88				
R74392	FA0018821	VL89	2018-05-02	274	88				
R60153	FA0251008	VL90	2019-10-22	115	88				
R87026	FA0037468	VL91	2020-10-19	384	88				
R15416	FA0166948	VL92	2020-09-20	241	90				
R88784	FA0024311	VL95	2018-07-26	357	90				
R82389	FA0021690	VL99	2018-04-09	361	90				
R86675	FA0226290	VL10	2019-03-17	461	90				
R63133	FA0248409	VL11	2020-03-22	285	90				
R30485	FA0071005	VL12	2020-07-20	478	90				
R28294	FA0009471	VL13	2019-08-02	316	90				
R76736	FA0017406	VL14	2018-11-13	494	90				
R19011	FA0241115	VL16	2020-06-20	192	84				
R10033	FA0159416	VL17	2019-08-27	315	84				
R39336	FA0164510	VL20	2018-08-13	106	84				
R88760	FA0009478	VL21	2020-09-25	445	84				
R53243	FA0031172	VL25	2019-02-14	452	84				
R67958	FA0239057	VL26	2019-02-03	347	84				
R29991	FA0062291	VL28	2020-03-06	125	84				
R59880	FA0010238	VL29	2018-12-26	233	84				
R34660	FA0070985	VL30	2019-10-24	417	84				
R40976	FA0143226	VL32	2020-12-14	482	84				
R25048	FA0142071	VL33	2020-07-12	163	95				
R48070	FA0174416	VL36	2020-11-16	464	95				
R63859	FA0171943	VL37	2018-07-17	326	95				
R71901	FA0026891	VL38	2019-04-16	227	95				
R80418	FA0160266	VL40	2020-02-19	277	83				
R28683	FA0222324	VL42	2020-05-14	378	83				
R54296	FA0020993	VL44	2020-07-09	400	83				
R79848	FA0179120	VL46	2018-07-25	211	83				
R11524	FA0010097	VL48	2020-10-16	214	83				
R12087	FA0069449	VL50	2018-04-08	126	83				
R38230	FA0029157	VL51	2020-07-09	495	83				
R32669	FA0239957	VL52	2020-12-25	172	83				
R42915	FA0179337	VL53	2020-02-14	454	90				
R29890	FA0004798	VL54	2020-12-25	349	90				
R87872	FA0049257	VL55	2019-10-28	201	90				
R44630	FA0052059	VL56	2019-03-18	258	90				
R20454	FA0167521	VL57	2019-11-14	319	90				
R54341	FA0062993	VL58	2020-03-19	463	90				
R26822	FA0031725	VL61	2018-09-11	186	90				
R13070	FA0167149	VL62	2020-12-24	323	90				
R77785	FA0037953	VL64	2018-02-04	131	96				
R48754	FA0226282	VL66	2019-03-13	471	96				
R67089	FA0179015	VL67	2018-07-24	282	96				
R23042	FA0030691	VL68	2019-07-04	210	96				
R82788	FA0010065	VL71	2018-02-13	479	84				
R67574	FA0221993	VL74	2020-12-25	121	84				
R38811	FA0159448	VL76	2020-07-12	209	84				
R35327	FA0159258	VL80	2019-07-03	404	84				
R55116	FA0224916	VL81	2019-08-15	428	84				
R76462	FA0006798	VL82	2018-07-12	127	84				
R74783	FA0158499	VL89	2018-11-13	405	84				
R66702	FA0203433	VL90	2018-02-16	143	84				
R60287	FA0009567	VL91	2018-11-16	200	84				
R80317	FA0165600	VL92	2018-08-14	269	84				
R38768	FA0158902	VL95	2019-07-25	346	84				
R37422	FA0010677	VL99	2018-11-18	360	93				
R29433	FA0242606	VL10	2020-02-08	358	93				
R83257	FA0029253	VL11	2019-08-04	137	93				
R29430	FA0062138	VL12	2020-12-06	214	93				
R89529	FA0069303	VL13	2019-08-20	111	93				
R31478	FA0177047	VL14	2019-07-26	341	99				
R21748	FA0014780	VL16	2018-08-27	229	91				
R36506	FA0170032	VL17	2019-06-14	303	91				
R16490	FA0057664	VL20	2018-02-14	116	91				
R41219	FA0243461	VL21	2018-02-13	256	91				
R83391	FA0041778	VL25	2020-10-23	136	91				
R18058	FA0054199	VL26	2020-05-14	225	91				
R14224	FA0179631	VL28	2018-07-09	500	91				
R31318	FA0242843	VL29	2018-06-06	369	91				
R53097	FA0242882	VL30	2019-03-07	480	91				
R57522	FA0021904	VL32	2019-07-22	140	91				
R53409	FA0202830	VL33	2020-07-17	318	91				
R67232	FA0068285	VL36	2019-05-19	308	91				
R61953	FA0069345	VL37	2018-05-08	243	91				
R49700	FA0063788	VL38	2018-05-09	192	94				
R32142	FA0029169	VL40	2019-05-07	446	94				
R74212	FA0173622	VL42	2020-08-22	101	94				
R52263	FA0040029	VL44	2018-07-05	349	94				
R56907	FA0244951	VL46	2019-06-27	272	94				
R31895	FA0018025	VL48	2019-07-01	459	98				
R56849	FA0023389	VL50	2019-08-11	315	98				
R55882	FA0248430	VL51	2020-12-09	167	91				
R34812	FA0167157	VL52	2018-03-25	366	91				
R59461	FA0225638	VL53	2020-10-09	265	91				
R15564	FA0035977	VL54	2019-07-25	355	91				
R47846	FA0248467	VL55	2020-10-18	430	91				
R65024	FA0038557	VL56	2018-07-04	192	99				
R39303	FA0063967	VL57	2018-03-02	245	85				
R74889	FA0037695	VL58	2020-10-02	490	85				
R52287	FA0177112	VL61	2018-02-28	405	85				
R15982	FA0142277	VL62	2020-05-04	329	85				
R48323	FA0067536	VL64	2019-11-07	411	85				
R24910	FA0049395	VL66	2020-04-20	101	93				
R48153	FA0024164	VL67	2020-11-06	349	93				
R41791	FA0034836	VL68	2018-04-20	425	93				
R44512	FA0010370	VL71	2019-10-14	141	93				
R12556	FA0171323	VL74	2018-07-04	185	97				
R88496	FA0248402	VL76	2018-06-16	262	97				
R86869	FA0248578	VL80	2020-11-12	488	97				
R29669	FA0018470	VL81	2020-06-10	461	94				
R46624	FA0012370	VL82	2018-07-05	483	94				
R30965	FA0240991	VL89	2020-08-06	449	94				
R24740	FA0070948	VL90	2020-07-28	387	94				
R75157	FA0002788	VL91	2018-05-01	159	94				
R70620	FA0030179	VL92	2019-08-04	334	94				
R82979	FA0065930	VL95	2020-05-12	416	95				
R32681	FA0069418	VL99	2018-04-24	352	95				
R39047	FA0224704	VL10	2018-10-13	269	95				
R39439	FA0070765	VL11	2019-08-17	330	95				
R30477	FA0058741	VL12	2019-06-01	363	95				
R83484	FA0241110	VL13	2018-07-14	252	97				
R43496	FA0137981	VL14	2019-09-27	295	97				
R13967	FA0009307	VL16	2019-04-05	375	97				
R85895	FA0054303	VL17	2019-12-27	228	97				
R41494	FA0013789	VL20	2018-12-06	376	97				
R89116	FA0167433	VL21	2018-06-25	271	90				
R75336	FA0137614	VL25	2018-06-23	151	97				
R34881	FA0065117	VL26	2018-10-09	202	95				
R59611	FA0026089	VL28	2020-02-27	397	95				
R50855	FA0177094	VL29	2018-05-26	328	95				
R13034	FA0021396	VL30	2018-09-21	257	95				
R30857	FA0039639	VL32	2018-05-08	417	95				
R68972	FA0171177	VL33	2018-04-07	260	95				
R69595	FA0248432	VL36	2018-02-10	366	95				
R82224	FA0177701	VL37	2019-07-25	180	95				
R33221	FA0021611	VL38	2019-11-05	314	95				
R58632	FA0244214	VL40	2018-04-02	302	91				
R45560	FA0173905	VL42	2020-05-08	330	91				
R50898	FA0072950	VL44	2018-08-06	306	91				
R56658	FA0069319	VL46	2020-08-27	411	91				
R50603	FA0248426	VL48	2020-08-12	243	91				
R14047	FA0039840	VL50	2018-10-03	186	91				
R89908	FA0167711	VL51	2019-05-09	368	91				
R69745	FA0242599	VL52	2018-09-17	185	91				
R22565	FA0175515	VL53	2018-09-14	461	90				
R77992	FA0072168	VL54	2019-12-09	271	90				
R38178	FA0074194	VL55	2019-09-10	131	90				
R47794	FA0160656	VL56	2018-03-06	352	90				
R31759	FA0046165	VL57	2019-04-20	300	90				
R11461	FA0059952	VL58	2020-08-24	117	90				
R50895	FA0248264	VL61	2019-09-17	131	90				
R45930	FA0032124	VL62	2018-02-02	205	90				
R89390	FA0069412	VL64	2020-02-22	493	97				
R15317	FA0248386	VL66	2018-12-04	254	97				
R78200	FA0040246	VL67	2020-06-28	446	97				
R68719	FA0244524	VL68	2019-04-25	384	95				
R30444	FA0222252	VL71	2020-08-11	423	95				
R58241	FA0027834	VL74	2018-02-11	386	95				
R69139	FA0070955	VL76	2018-04-07	286	95				
R51676	FA0068312	VL80	2019-07-19	131	95				
R26499	FA0179133	VL81	2019-02-18	191	99				
R83953	FA0175114	VL82	2018-06-18	183	94				
R47238	FA0018321	VL89	2018-02-28	120	94				
R61991	FA0026169	VL90	2019-09-08	241	94				
R35027	FA0054231	VL91	2019-12-26	346	94				
R81018	FA0045326	VL92	2018-05-11	397	94				
R63463	FA0248435	VL95	2019-07-11	335	94				
R82585	FA0058345	VL99	2020-12-27	485	94				
R86964	FA0006321	VL10	2019-12-28	221	94				
R87883	FA0042097	VL11	2018-06-06	341	94				
R85476	FA0240121	VL12	2019-05-06	418	95				
R14932	FA0002394	VL13	2020-05-16	182	95				
R78761	FA0180618	VL14	2019-10-17	461	95				
R40238	FA0032247	VL16	2020-04-25	496	95				
R62643	FA0177677	VL17	2018-05-05	357	95				
R27507	FA0026959	VL20	2020-02-24	270	96				
R59968	FA0061923	VL21	2020-09-21	214	96				
R39023	FA0138364	VL25	2018-07-09	253	96				
R68086	FA0143630	VL26	2020-09-23	288	95				
R87803	FA0171665	VL28	2020-07-04	252	95				
R39675	FA0171574	VL29	2020-12-07	294	95				
R88609	FA0064513	VL30	2018-07-19	274	95				
R43153	FA0138545	VL32	2020-02-27	142	95				
R40379	FA0028588	VL33	2018-09-05	398	91				
R41458	FA0222139	VL36	2018-02-15	246	91				
R15892	FA0050091	VL37	2019-08-10	388	91				
R81433	FA0158060	VL38	2018-07-08	372	91				
R33585	FA0061219	VL40	2019-10-28	436	91				
R58318	FA0248277	VL42	2019-07-02	405	91				
R26380	FA0225834	VL44	2019-04-26	230	91				
R64452	FA0036321	VL46	2019-02-09	203	91				
R82123	FA0025273	VL48	2020-08-11	432	91				
R66353	FA0150197	VL50	2018-03-26	430	95				
R18650	FA0028392	VL51	2018-06-18	247	95				
R72568	FA0059185	VL52	2020-07-24	231	95				
R29245	FA0174472	VL53	2020-05-17	325	95				
R24305	FA0203030	VL54	2019-10-23	419	95				
R84501	FA0202831	VL55	2018-06-18	378	98				
R51643	FA0166910	VL56	2019-10-04	145	93				
R18075	FA0066671	VL57	2019-05-15	225	93				
R28811	FA0143289	VL58	2020-10-13	445	93				
R49271	FA0246034	VL61	2019-04-17	154	93				
R11299	FA0067339	VL62	2019-09-07	500	93				
R46571	FA0022165	VL64	2020-06-07	500	96				
R57381	FA0008702	VL66	2020-05-15	231	96				
R39990	FA0180652	VL67	2018-09-16	376	96				
R71928	FA0247766	VL68	2018-02-13	353	96				
R34002	FA0031553	VL71	2020-02-20	454	91				
R43525	FA0040380	VL74	2020-11-27	459	91				
R81014	FA0028931	VL76	2019-07-26	401	91				
