FacilityID,FacilityName,FacilityCity,FacilityAddress,OwnerID
FA0243638,REGGIES LIQUOR & JR MARKET,LOS ANGELES,2608 W TEMPLE ST,OW0023734
FA0249760,SUBWAY #50477,LOS ANGELES,4871 SANTA MONICA BLVD,OW0015644
FA0055413,TOP DONUT,LOS ANGELES,800 W OLYMPIC BLVD # A260,OW0006567
FA0046839,CHICO'S MEXICAN RESTAURANT,LOS ANGELES,7151 W SUNSET BLVD,OW0032333
FA0049197,DOMINO'S PIZZA #8341,LOS ANGELES,1460 S LA CIENEGA BLVD,OW0179302
FA0178392,J'S MARKET,LOS ANGELES,170 S VERMONT AVE,OW0027184
FA0069475,JIM'S BURGERS #10,LOS ANGELES,11277 SANTA MONICA BLVD,OW0001154
FA0003511,IN N OUT DAILY MARKET,LOS ANGELES,1644 W 11TH ST,OW0033922
FA0160206,DADDY DAVE & BIG MAMAS,LOS ANGELES,3555 W TEMPLE ST,OW0038181
FA0180575,SUBWAY #39254,LOS ANGELES,301 S WESTERN AVE STE #201,OW0028773
FA0055661,PIZZA MANIA,LOS ANGELES,2835 W JAMES M WOOD BLVD,OW0099393
FA0203229,G & M OIL COMPANY #194,LOS ANGELES,7131 W SUNSET BLVD # B,OW0003091
FA0045777,BOARDWALK 11,LOS ANGELES,1601 W 12TH ST,OW0036160
FA0249241,LITTLE CAESARS #5943,LOS ANGELES,4455 W SLAUSON AVE,OW0032190
FA0174634,RED MANGO YOGURT & SMOOTHIES,LOS ANGELES,10800 W PICO BLVD STE #308,OW0029149
FA0036985,HARIKAWA,LOS ANGELES,3042 WABASH AVE,OW0025210
FA0248900,DELICIOUS SOUTHERN CUISINE,LOS ANGELES,450 S WESTERN AVE # 222,OW0249853
FA0059583,UNITED OIL #48,LOS ANGELES,1625 W SUNSET BLVD,OW0019129
FA0003993,SUPER TORTAS LUISITOS,LOS ANGELES,3309 N MISSION RD,OW0227584
FA0059982,FOUR ACES MARKET,LOS ANGELES,359 E 1ST ST,OW0031529
FA0239223,THE MARKET,LOS ANGELES,3907 W 6TH ST,OW0025211
FA0239794,KING TERIYAKI BURGER,LOS ANGELES,318 E 2ND ST STE A,OW0030253
FA0038217,LAUGH FACTORY,LOS ANGELES,1375 W ADAMS BLVD,OW0039888
FA0052202,MI TIERRA BAKERY EL NERO,LOS ANGELES,4684 E 3RD ST,OW0242474
FA0040218,PAPA CRISTOS GREEK GRILL,LOS ANGELES,317 S BROADWAY E13,OW0248663
FA0045786,LAS PALMAS MARKET,LOS ANGELES,317 S BROADWAY ST # 12,OW0249161
FA0005509,CARL'S,LOS ANGELES,3663 W 6TH ST # G102,OW0032100
FA0179007,PUERTO NUEVO COFFEE,LOS ANGELES,125 W 5TH ST,OW0106433
FA0066305,FLAME BROILER,LOS ANGELES,1025 S FAIRFAX AVE,OW0036554
FA0138080,BEST BIG BARGAIN,LOS ANGELES,1034 S FAIRFAX AVE,OW0181642
FA0060858,YEE'S CHINESE FOOD,LOS ANGELES,721 N VIRGIL AVE,OW0182880
FA0009045,SMITH PHARMACY,LOS ANGELES,1044 S FAIRFAX AVE,OW0237543
FA0035757,PETER PAN MARKET,LOS ANGELES,201 LOS ANGELES ST UNIT 102,OW0178480
FA0142661,FOOD 4 LESS #309,LOS ANGELES,317 S BROADWAY B-10,OW0126934
FA0137873,C AND K IMPORTING CO,LOS ANGELES,626 S SPRING ST STE #A,OW0028049
FA0029363,J & J LIQUOR & GROCERIES,LOS ANGELES,201 N LOS ANGELES ST STE #105,OW0019739
FA0015927,THAI TASTE,LOS ANGELES,643 N SPRING ST,OW0026749
FA0060205,TEBO LIQUOR,LOS ANGELES,8400 LINCOLN BLVD,OW0181403
FA0165550,EL BARON,LOS ANGELES,2222 S VERMONT AVE,OW0123594
FA0175379,PANCHO'S BAKERY,LOS ANGELES,3717 E 1ST ST,OW0011633
FA0029078,TOCA MADERA,LOS ANGELES,11140 PALMS BLVD,OW0246210
FA0012909,KARAOKE BLEU,LOS ANGELES,10854 SANTA MONICA BLVD,OW0010822
FA0034545,NEIL TOTOS LECHON MANOK,LOS ANGELES,5001 S WESTERN AVE,OW0180416
FA0035366,SANTA MONICA CHEVRON,LOS ANGELES,3650 W MARTIN LUTHER KING BLVD,OW0013594
FA0020416,HK SUPER MARKET,LOS ANGELES,3929 W OLYMPIC BLVD,OW0023835
FA0249317,DONTE'S AND YARETZI PRODUCE,LOS ANGELES,8506 OSAGE AVE,OW0183555
FA0225005,ARTELICE PATISSERIE,LOS ANGELES,4220 W PICO BLVD,OW0033641
FA0027591,POLLOS EL BRASERO INC.,LOS ANGELES,2801 W JAMES M WOOD BLVD,OW0240125
FA0021001,BURGER KING #11422,LOS ANGELES,1818 W 54TH ST,OW0027845
FA0012157,MARQUEZ PARTY SUPPLY,LOS ANGELES,800 WORLD WAY,OW0101212
FA0180036,HK MARKET DELI,LOS ANGELES,2800 W JAMES M WOOD BLVD,OW0129360
FA0052242,LOST KNIGHT,LOS ANGELES,10250 SANTA MONICA BLVD STE FC24,OW0006589
FA0063090,MARGARITAS MEXICAN FOOD,LOS ANGELES,4459 EAGLE ROCK BLVD,OW0015460
FA0001982,CELADON THAI KITCHEN,LOS ANGELES,4212 W PICO BLVD,OW0178408
FA0027213,CHAN DARA,LOS ANGELES,1929 WESTWOOD BLVD,OW0020309
FA0071552,SNOW STATION,LOS ANGELES,724 N HIGHLAND AVE,OW0018145
FA0250307,EL NICA RESTAURANT,LOS ANGELES,5116 S CENTRAL AVE,OW0245830
FA0020085,PROJECT TACO,LOS ANGELES,665 NEW HIGH ST,OW0238539
FA0010446,HK SUPERMARKET MEAT DEPT,LOS ANGELES,1289 W JEFFERSON BLVD,OW0000732
FA0026094,RIGHT CHOICE CARIBBEAN MARKET,LOS ANGELES,2051 E FLORENCE AVE,OW0030503
FA0015572,CHOCOLATE BASH,LOS ANGELES,4163 W 3RD ST,OW0239441
FA0172175,ERIK'S 4 VIENTOS #2,LOS ANGELES,317 E 12TH ST,OW0238392
FA0010445,STARBUCKS COFFEE #8617,LOS ANGELES,5501 S LONG BEACH AVE,OW0032740
FA0057828,WURSTKUCHE,LOS ANGELES,755 S UNION AVE,OW0011142
FA0072703,BOO'S PHILLY STEAKS,LOS ANGELES,123 ASTRONAUT E. S. ONIZUKA ST,OW0017745
FA0243505,MANUELA,LOS ANGELES,1151 WESTWOOD BLVD,OW0005013
FA0141722,MCDONALD'S #10070 (CRENSHAW),LOS ANGELES,3454 WILSHIRE BLVD,OW0230550
FA0054404,SILVERBACK COFFEE OF RWANDA,LOS ANGELES,7135 W SUNSET BLVD,OW0180942
FA0250133,BIONICOS MARISOL,LOS ANGELES,1166 S SOTO ST,OW0124434
FA0036395,CUORE DELL AMANTE,LOS ANGELES,2897 W OLYMPIC BLVD # 102,OW0008670
FA0070686,CRUZER PIZZA & PASTA,LOS ANGELES,301 E FLORENCE AVE,OW0039500
FA0065861,BELLA PITA,LOS ANGELES,429 E 11th ST,OW0033142
FA0074212,BOONE'S MARKET,LOS ANGELES,3403 W SLAUSON AVE,OW0012168
FA0178891,BAHAY NATIN SEAFOOD MARKET,LOS ANGELES,2675 E 12TH ST,OW0003621
FA0014880,LUCHINI,LOS ANGELES,11020 S AVALON BLVD,OW0029372
FA0171245,BENITO'S,LOS ANGELES,7117 W SUNSET BLVD,OW0039081
FA0221513,SCHNITZLY,LOS ANGELES,8157 SANTA MONICA BLVD #A,OW0027842
FA0054711,IN-N-OUT BURGER #55,LOS ANGELES,2520 1/4 S CENTRAL AVE,OW0015875
FA0167672,LADY M CONFECTIONS,LOS ANGELES,123 ASTRONAUT.E.S.ONIZUKA ST # 103,OW0008343
FA0250265,BOOKS & CAFE,LOS ANGELES,6095 1/2 W SUNSET BLVD,OW0019331
FA0016956,RAMADA LOS ANGELES DOWNTOWN WEST,LOS ANGELES,1048 S FAIRFAX AVE,OW0127268
FA0032031,DANIELE PIZZERIA,LOS ANGELES,5239 W ADAMS BLVD,OW0236811
FA0171803,SHUNJI,LOS ANGELES,617 W 7TH ST,OW0106821
FA0167634,MG MARKET,LOS ANGELES,1154 N HIGHLAND AVE,OW0029405
FA0248587,BEST DONUTS,LOS ANGELES,139 S MEDNIK AVE,OW0005645
FA0249086,CVS/PHARMACY #9624,LOS ANGELES,216 W 9TH ST,OW0184716
FA0038479,CHURRO BOROUGH,LOS ANGELES,401 E 12TH ST 5,OW0248686
FA0250006,PEET'S COFFEE & TEA,LOS ANGELES,4851 LONG BEACH AVE,OW0243683
FA0138253,99 CENTS ONLY STORE #083,LOS ANGELES,4303 S MAIN ST,OW0239652
FA0051144,H. SALT FISH & CHIPS,LOS ANGELES,10900 S MAIN ST,OW0249076
FA0242508,STARBUCKS COFFEE #13222,LOS ANGELES,2700 W VERNON AVE,OW0244680
FA0002846,SABOR MEXICANO RESTAURANT,LOS ANGELES,707 E 10TH ST,OW0244107
FA0224962,BASKIN ROBBINS #3119,LOS ANGELES,4201 S BROADWAY,OW0019006
FA0067082,ROSA MEXICANO,LOS ANGELES,110 E 9TH ST # B- LOB30,OW0029778
FA0222353,SUBWAY #40308,LOS ANGELES,7274 MELROSE AVE,OW0005698
FA0024655,EL PATRONCITO,LOS ANGELES,2897 W OLYMPIC BLVD STE 104,OW0245811
FA0159317,NEW LA MAR POULTRY MARKET,LOS ANGELES,313 N FIGUEROA ST 10TH FLOOR,OW0006577
FA0013041,DRINK COFFEE + TEA,LOS ANGELES,1200 N HIGHLAND AVE,OW0229443
FA0015617,TLT FOOD,LOS ANGELES,619 S OLIVE ST,OW0040347
FA0027606,BAGELWORKS CAFE,LOS ANGELES,5056 YORK BLVD,OW0010221
FA0017099,CILANTRO LIME,LOS ANGELES,2500 W PICO BLVD,OW0037010
FA0245642,DRAGON HERBS,LOS ANGELES,1644 W TEMPLE ST,OW0123217
FA0043607,RAMONA'S,LOS ANGELES,6254 LEXINGTON AVE,OW0240217
FA0137689,LUPITA'S SEAFOOD,LOS ANGELES,333 S ALAMEDA ST STE #100,OW0127587
FA0025457,PIZZA GO,LOS ANGELES,7554 W SUNSET BLVD,OW0014331
FA0072732,WALGREENS #12419,LOS ANGELES,4300 E CESAR E CHAVEZ AVE,OW0006841
FA0177603,PANDERIA LA ESPIGA,LOS ANGELES,610 S RAMPART BLVD STE,OW0021577
FA0027322,MOTHERS NUTRITIONAL CTR #407,LOS ANGELES,754 S OLIVE ST,OW0035381
FA0250068,MCDONALD'S #1922,LOS ANGELES,728 S OLIVE ST,OW0246305
FA0249922,PHODOWNTOWN,LOS ANGELES,5800 SANTA MONICA BLVD,OW0126776
FA0247851,JACK IN THE BOX #298,LOS ANGELES,11086 SANTA MONICA BLVD,OW0237306
FA0019067,MOTHERS NUTRITIONAL CTR #443,LOS ANGELES,2328 W PICO BLVD,OW0037008
FA0249462,CVS PHARMACY #10916,LOS ANGELES,10937 WEYBURN AVE,OW0023452
FA0180529,THE MINT,LOS ANGELES,11010 W PICO BLVD,OW0012220
FA0248197,PIZZA AMORE,LOS ANGELES,5000 YORK BLVD,OW0178716
FA0037293,BURGER KING #5853,LOS ANGELES,3646 E OLYMPIC BLVD,OW0126996
FA0017366,INK,LOS ANGELES,6323 HOLLYWOOD BLVD,OW0249077
FA0249521,STARBUCKS COFFEE #6593,LOS ANGELES,6247 HOLLYWOOD BLVD,OW0013773
FA0249863,KOI - REFRESHMENT COUNTER,LOS ANGELES,3300 N BROADWAY,OW0183339
FA0057977,BANGKOK PALACE,LOS ANGELES,4339 DALTON AVE,OW0245615
FA0072284,MY DUNG SANDWICH SHOP,LOS ANGELES,1821 E CESAR E CHAVEZ AVE,OW0007555
FA0072719,ESPERANZA'S BAKERY,LOS ANGELES,11813 SANTA MONICA BLVD,OW0004490
FA0138083,FOOD LAND,LOS ANGELES,2701 W SUNSET BLVD,OW0018986
FA0202752,TEN RAMEN  INC,LOS ANGELES,2023 E CESAR E CHAVEZ AVE,OW0020361
FA0139090,PIZZA RITTA,LOS ANGELES,100 S MAIN ST # 120,OW0249846
FA0039007,YUP DDUK LA,LOS ANGELES,1100 S FLOWER ST,OW0025485
FA0057515,DREAM SUSHI,LOS ANGELES,6238 W MANCHESTER AVE,OW0106051
FA0180702,ADAMS LAS RANAS CAFE RESTAURANT,LOS ANGELES,1305 N VERMONT AVE,OW0185964
FA0177076,CENTURY SHELL,LOS ANGELES,5001 HOLLYWOOD BLVD,OW0009504
FA0178548,KOI RESTAURANT,LOS ANGELES,1632 E 33RD ST,OW0178695
FA0037739,CAL CAFE & BILLARES INC,LOS ANGELES,2918 SAWTELLE BLVD,OW0038609
FA0071886,FIVE STAR,LOS ANGELES,1415 E GAGE AVE,OW0009503
FA0176992,THE IMAGIN ASIAN CENTER,LOS ANGELES,527 E VERNON AVE,OW0010815
FA0032213,STARBUCKS #22916,LOS ANGELES,1000 WILSHIRE BLVD,OW0105866
FA0032694,TACOS EL GALLAZO INC.,LOS ANGELES,1401 E GAGE AVE C,OW0208616
FA0151563,NINA'S MEXICAN FOOD,LOS ANGELES,900 WILSHIRE # 130,OW0246245
FA0061881,CAFE DAHAB,LOS ANGELES,4305 DEGNAN BLVD STE 100,OW0249829
FA0159716,EL AZTECA MARKET,LOS ANGELES,263 S ALEXANDRIA AVE,OW0244696
FA0064110,BENNY'S TACOS & CHICKEN ROTISSERIE CULVER CITY LLC,LOS ANGELES,8500 BEVERLY BLVD STE 702,OW0248633
FA0039911,MEXICANO,LOS ANGELES,10509 COMPTON AVE,OW0240994
FA0066254,ALADIN SWEETS & MARKET,LOS ANGELES,4950 HOLLYWOOD BLVD,OW0124076
FA0070368,EL PESCADOR RESTAURANT #9,LOS ANGELES,8221 W 3RD ST,OW0011930
FA0160412,MASTER DONUTS,LOS ANGELES,1454 E FIRESTONE BLVD,OW0184579
FA0244557,THAI BEAM CUISINE,LOS ANGELES,1502 E FIRESTONE BLVD,OW0018067
FA0074071,MAPO RESTAURANT,LOS ANGELES,1439 E GAGE AVE,OW0002668
FA0033540,EL BUEN SABOR,LOS ANGELES,1501 W VERNON AVE,OW0034646
FA0245064,KAPISTAHAN GRILL  SEAFOOD AND SIZZLING,LOS ANGELES,8310 S VERMONT AVE,OW0238567
FA0067594,NOVEL CAFE,LOS ANGELES,7768 S CENTRAL AVE,OW0128962
FA0048415,BOURBON STREET SHRIMP & GRILLE,LOS ANGELES,3991 S WESTERN AVE # 2,OW0181552
FA0143718,FRESHWAY PIZZA,LOS ANGELES,4118 S CENTRAL AVE,OW0249190
FA0022795,435 NORTH FAIRFAX,LOS ANGELES,524 S LORENA ST,OW0183745
FA0203850,THE WASH ROOM,LOS ANGELES,2414 E CESAR CHAVEZ AVE,OW0035796
FA0004876,CVS/PHARMACY #8847,LOS ANGELES,6081 CENTER DR,OW0178764
FA0028468,RESTAURANTE Y PUPUSERIA LEMUS,LOS ANGELES,545 S EUCLID AVE,OW0014219
FA0011408,BURGER KING 2554,LOS ANGELES,3061 SAWTELLE BLVD,OW0001957
FA0179803,CARL'S JR #87,LOS ANGELES,3222 S COMPTON AVE,OW0105329
FA0070912,CLASSIC GRILL,LOS ANGELES,2201 W 54TH ST,OW0245552
FA0049287,FIRST STREET MARKET,LOS ANGELES,3315 N CAHUENGA WEST BLVD,OW0245677
FA0051373,RESTAURANTE EL GORDO,LOS ANGELES,10250 SANTA MONICA BLVD STE FC4,OW0033914
FA0055792,MCCALL'S MEAT & FISH CO,LOS ANGELES,717 N FIGUEROA ST,OW0015786
FA0138751,SUBWAY #13005,LOS ANGELES,855 N VERMONT AVE,OW0229846
FA0247692,PRONTO FUEL,LOS ANGELES,12224 VENICE BLVD,OW0012201
FA0250257,ROSSOBLU,LOS ANGELES,2439 E CESAR CHAVEZ AVE,OW0038953
FA0250572,AMAY'S BAKERY & NOODLE CO IN,LOS ANGELES,2160 COLORADO BLVD,OW0235541
FA0005240,LA MORENITA,LOS ANGELES,1754 W SLAUSON AVE STE #C,OW0227096
FA0242513,BETTY'S DINER,LOS ANGELES,1578 COLORADO BLVD STE 14,OW0127315
FA0015798,WALGREENS #07036,LOS ANGELES,3055 W 7TH ST STE D,OW0010855
FA0070974,PRESTO DELI,LOS ANGELES,1355 COLORADO BLVD,OW0001823
FA0240840,KING'S DONUTS,LOS ANGELES,1734 COLORADO BLVD,OW0100606
FA0058195,ANDRE'S PIZZA,LOS ANGELES,1156 S LORENA ST,OW0014223
FA0029165,ESPRESSAMENTE,LOS ANGELES,6835 LA TIJERA BLVD,OW0027236
FA0242690,STARBUCKS COFFEE #508,LOS ANGELES,300 WORLD WAY # 335,OW0124777
FA0224472,WAFFLEJACK,LOS ANGELES,755 N VIRGIL AVE,OW0017751
FA0058701,TIKI FISH,LOS ANGELES,2524 W SLAUSON AVE,OW0030340
FA0250538,PHORAGE,LOS ANGELES,960 N BROADWAY,OW0020991
FA0009662,CHIN CHIN CAFE,LOS ANGELES,2509 E 4TH ST,OW0237991
FA0242033,PACO'S TACOS,LOS ANGELES,5051 HOLLYWOOD BLVD,OW0021546
FA0011149,CAFE ACE,LOS ANGELES,3458 WHITTIER BLVD,OW0238249
FA0041678,YOSHINOYA #1135,LOS ANGELES,710 N HELIOTROPE DR,OW0185113
FA0041115,ANS LIQUOR MARKET,LOS ANGELES,3629 S LA BREA AVE,OW0021513
FA0011932,BOTTLE ROCK,LOS ANGELES,1600 ECHO PARK BLVD,OW0003527
FA0057548,FROYOLIFE,LOS ANGELES,3451 W SLAUSON AVE,OW0008443
FA0043131,STARBUCKS COFFEE #5461,LOS ANGELES,5227 S NORMANDIE AVE,OW0027006
FA0061061,DOLLAR DEALS,LOS ANGELES,3351 E WHITTIER BLVD,OW0129171
FA0057545,FISHERMAN'S OUTLET,LOS ANGELES,6801 HOLLYWOOD BLVD # 319,OW0010868
FA0018785,ULYSSES VOYAGE GREEK RESTAURANT,LOS ANGELES,2220 W SLAUSON AVE,OW0249730
FA0250541,CHINESE FRIENDS RESTAURANT,LOS ANGELES,5742 E BEVERLY BLVD,OW0025587
FA0250545,CRE8,LOS ANGELES,2002 SAWTELLE BLVD,OW0039605
FA0051769,LAS DELICIAS BAKERY II,LOS ANGELES,5812 OVERHILL DR,OW0238344
FA0049638,CATCH 21 DOWNTOWN,LOS ANGELES,401 N LA CIENEGA BLVD,OW0012926
FA0160596,LA PERGOLETTA,LOS ANGELES,735 E 12TH ST STE 409,OW0249551
FA0249747,AFC AT RALPHS#198,LOS ANGELES,3125 BEVERLY BLVD,OW0024364
FA0005765,CARNITAS MICHOACAN,LOS ANGELES,3501 E WHITTIER BLVD,OW0181777
FA0166071,FISHERMAN'S OUTLET RESTAURAN,LOS ANGELES,2701 W 8TH ST,OW0004889
FA0052634,NERI'S BAKERY & FAST FOOD,LOS ANGELES,3625 BEVERLY BLVD,OW0208622
FA0002323,TEA STORE,LOS ANGELES,7123 S CRENSHAW BLVD,OW0036266
FA0009435,CAFE HOME,LOS ANGELES,9006 VENICE BLVD,OW0025412
FA0041843,LA PLAYITA,LOS ANGELES,3000 S MAPLE AVE,OW0124122
FA0021533,LA'S BEST DELI AND CAFE,LOS ANGELES,3476 E WHITTIER BLVD,OW0032959
FA0061425,YXTA COCINA MEXICANA,LOS ANGELES,2401 E WHITTIER BLVD,OW0024276
FA0224563,BROOKLYN PIZZA AND PASTA,LOS ANGELES,1325 W VENICE BLVD,OW0008435
FA0249384,STARRUCKS/COFFEE-LAX MARRIOT,LOS ANGELES,7600 W SUNSET BLVD,OW0008097
FA0032131,GALCO'S OLD WORLD GROCERY,LOS ANGELES,2324 E WHITTIER BLVD STE 8,OW0245314
FA0058224,NUESTRO DIVINO SALVADOR,LOS ANGELES,1628 N EL CENTRO AVE,OW0035409
FA0020843,JERSEY MIKE'S,LOS ANGELES,11074 SANTA MONICA BLVD,OW0229364
FA0071927,99 CENTS ONLY STORE #041,LOS ANGELES,2700 S HOOPER AVE,OW0237661
FA0030832,L & S PETROLEUM INC,LOS ANGELES,1813 N CAHUENGA BLVD,OW0249521
FA0017427,EL POLLO LOCO #5479,LOS ANGELES,3331 HYDE PARK BLVD,OW0010483
FA0049492,DOMINO'S PIZZA #8131,LOS ANGELES,100 N AVENUE 50,OW0024811
FA0050742,TASTE OF TEHRAN,LOS ANGELES,4770 E CESAR E CHAVEZ AVE STE #D,OW0105003
FA0160908,SPL. COFFEE,LOS ANGELES,4746 E CESAR E CHAVEZ AVE,OW0012790
FA0248600,BULLET PROOF COFFEE,LOS ANGELES,5720 S VERMONT AVE,OW0029178
FA0028914,STATION FOOD MARKET,LOS ANGELES,1901 E 1ST ST,OW0178771
FA0037263,ACE HOTEL DOWNTOWN LOS ANGELES,LOS ANGELES,5048 HUNTINGTON DR S,OW0000115
FA0034313,ZUMA KITCHEN,LOS ANGELES,4287 S CRENSHAW BLVD,OW0249679
FA0021307,THAI FRESH CAFE,LOS ANGELES,4770 E CESAR E CHAVEZ AVE STE A,OW0230369
FA0041388,BASKIN ROBBINS # 3156,LOS ANGELES,7008 S SAN PEDRO ST,OW0012050
FA0242231,STARBUCKS COFFEE #24933,LOS ANGELES,6101 W MANCHESTER AVE,OW0244374
FA0239963,HUDSON NEWS,LOS ANGELES,4051 LEIMERT BLVD,OW0236891
FA0067911,NADEAU CAFE,LOS ANGELES,10433 NATIONAL BLVD,OW0026624
FA0015144,GLOBAL THEATER,LOS ANGELES,1754 W SLAUSON AVE,OW0037583
FA0143593,EL NOPAL,LOS ANGELES,1011 S FIGUEROA ST #B 120,OW0031439
FA0028516,SEOUL HOUSE OF TOFU,LOS ANGELES,10914 PICO BLVD,OW0227632
FA0055142,THE GOURMET PIZZERIA,LOS ANGELES,4371 CRENSHAW BLVD STE D,OW0242810
FA0024229,UMAMI CATESEN,LOS ANGELES,7861 MELROSE AVE,OW0006144
FA0053365,OLIVE BRANCH,LOS ANGELES,1908 3/4 E 1ST ST,OW0003504
FA0245518,MARISCOS CHENTE,LOS ANGELES,3200 E OLYMPIC BLVD,OW0020197
FA0250417,STARBUCKS COFFEE #15062,LOS ANGELES,1111 N WESTERN AVE,OW0026187
FA0048807,CAFE PRIMO,LOS ANGELES,10250 SANTA MONICA BLVD # 1315,OW0182223
FA0177191,SNOWLA SHAVERY,LOS ANGELES,1825 W 6TH ST,OW0249264
FA0035801,HILL STREET PIZZA,LOS ANGELES,8001 W SUNSET BLVD,OW0245547
FA0020374,MIXED COMPANY,LOS ANGELES,1991 E FLORENCE AVE,OW0009174
FA0062624,VIKTOR BENES CONTINENTAL BAK,LOS ANGELES,2769 W PICO BLVD,OW0031076
FA0242612,CAL'S LIQUOR & JR MARKET,LOS ANGELES,1259 N LAS PALMAS AVE,OW0033451
FA0030930,LIONS & OWLS,LOS ANGELES,3500 WILSHIRE BLVD,OW0246332
FA0241483,ARDMORE LIQUOR,LOS ANGELES,4445 W SLAUSON AVE,OW0181130
FA0056332,COTTONHI,LOS ANGELES,8495 W 3RD ST,OW0040119
FA0059852,RESTAURANTE EL TREBOL,LOS ANGELES,2761 W PICO BLVD,OW0012921
FA0203859,RED SHELL FOODS,LOS ANGELES,4400 W SLAUSON AVE,OW0230388
FA0030671,SUBWAY # 42059,LOS ANGELES,1107 N WESTERN AVE,OW0013879
FA0061489,VEGGIE HOUSE LLC,LOS ANGELES,2791 W PICO BLVD,OW0181279
FA0032486,OLYMPIC DONUT #11 (PK DONUTS),LOS ANGELES,9635 LAUREL CANYON BLVD,OW0126878
FA0244455,JOE SUPERMARKET,LOS ANGELES,2771 W PICO BLVD,OW0229209
FA0021344,FOODCOURT LLC,LOS ANGELES,5100 SANTA MONICA BLVD,OW0179125
FA0037645,JUBILEE LIQUOR,LOS ANGELES,12824 VENICE BLVD,OW0178860
FA0042560,TURNING FIRE,LOS ANGELES,2312 LONG BEACH AVE,OW0130509
FA0051534,MI CIUDAD,LOS ANGELES,2757 W PICO BLVD,OW0039104
FA0203773,THE WINE BAR # 662,LOS ANGELES,1759 E FLORENCE AVE,OW0038506
FA0023800,SONAR BANGLA STORE,LOS ANGELES,8450 W 3RD ST,OW0001818
FA0072563,SLICE TRUCK,LOS ANGELES,11205 NATIONAL BLVD,OW0004111
FA0158617,99 CENT ONLY STORE,LOS ANGELES,2064 SAWTELLE BLVD,OW0009770
FA0072822,CHEETAH'S,LOS ANGELES,4110 VERDUGO RD,OW0249196
FA0052265,CRAZY CHICKEN,LOS ANGELES,11261 SANTA MONICA BLVD,OW0015428
FA0203404,7-ELEVEN #25848-C,LOS ANGELES,4501 S ALAMEDA ST UNIT P2,OW0104646
FA0242554,WINCHELL'S DONUT HOUSE #9887,LOS ANGELES,11301 OLYMPIC BLVD # 125,OW0226947
FA0138493,AROCK,LOS ANGELES,2281 W PICO BLVD,OW0013277
FA0155877,COUNT POTATO,LOS ANGELES,833 S CENTRAL AVE,OW0249242
FA0224494,MONTIANA NATURALES #2,LOS ANGELES,1902 MARENGO ST,OW0124617
FA0067269,LA GLORIA TORTILLERIA (RETAIL),LOS ANGELES,4501 S ALAMEDA ST # #P-8,OW0185956
FA0179960,ANGELINO'S NUTRITION,LOS ANGELES,1538 W SUNSET BLVD,OW0178587
FA0066904,PIZZA HUT #26228,LOS ANGELES,2101 W PICO BLVD # A5,OW0035979
FA0018148,YOGURT CAFE,LOS ANGELES,2274 W PICO BLVD,OW0246449
FA0007137,THAI EAST WIND RESTAURANT,LOS ANGELES,13364 W WASHINGTON BLVD,OW0179186
FA0009874,TAEMEN  INC.,LOS ANGELES,310 N LARCHMONT BLVD,OW0022241
FA0222872,7-ELEVEN STORE 26747B,LOS ANGELES,2114 COLORADO BLVD,OW0005856
FA0022490,MR C BEVERLY HILLS,LOS ANGELES,2212 W PICO BLVD,OW0010675
FA0053814,PASTA SISTERS,LOS ANGELES,6325 WILSHIRE BLVD,OW0208238
FA0180837,SUBWAY #60536,LOS ANGELES,4233 S CRENSHAW BLVD # B,OW0037111
FA0046850,JAVISTA ORGANIC COFFEE BAR,LOS ANGELES,10897 W PICO BLVD,OW0017621
FA0002295,GRACE CAFE,LOS ANGELES,2218 W COLORADO BLVD,OW0012276
FA0071634,SUN FOOD MART & DELI,LOS ANGELES,800 E 3RD ST,OW0028382
FA0065297,HYOJADONG DAK KKO CHI,LOS ANGELES,4501 FOUNTAIN AVE,OW0237308
FA0245860,NEW'S DONUTS,LOS ANGELES,907 E 3RD ST,OW0244933
FA0180621,RANCH MERCADO,LOS ANGELES,4292 S CRENSHAW BLVD,OW0185389
FA0166804,BROWN DONKATSU,LOS ANGELES,2301 E 7TH ST # B224,OW0018589
FA0008377,STOP SHOP MARKET,LOS ANGELES,4501 S ALAMEDA ST # W9,OW0031783
FA0046330,7-ELEVEN STORE 18820C,LOS ANGELES,123 9TH ST,OW0008177
FA0250114,US CHAMBADA,LOS ANGELES,2800 MAPLE AVE,OW0249132
FA0054606,FUNDAMENTAL LA,LOS ANGELES,4449 PROSPECT AVE,OW0179315
FA0059487,SGD 1962 INC,LOS ANGELES,960 GAYLEY AVE,OW0129925
FA0250194,TUSQUELLAS FISH AND OYSTER,LOS ANGELES,4101 W CHEVY CHASE DR,OW0015313
FA0244515,LA PRINCESITA TORTILLERIA,LOS ANGELES,9903 VENICE BLVD,OW0128545
FA0250184,MATCHABAR,LOS ANGELES,1603 N CAHUENGA BLVD,OW0006583
FA0050333,SUN MOON MARKET,LOS ANGELES,11614 SANTA MONICA BLVD,OW0236078
FA0248790,TOM'S JR BURGERS,LOS ANGELES,9216 W PICO BLVD,OW0010228
FA0165621,HOWARD'S BIG BURGER,LOS ANGELES,9245 VENICE BLVD,OW0124065
FA0203809,BIG MAN BAKES,LOS ANGELES,8718 W 3RD ST,OW0017164
FA0241228,PASTELERIA LUCEROS,LOS ANGELES,11740 SAN VICENTE BLVD STE 101,OW0033749
